TIMESTEP,VTYPE,VID,SAMPLE,RUN,CS,TIME1,DO1,TEMP1,TIME2,DO2,TEMP2,TIME3,DO3,TEMP3,TIME4,DO4,TEMP4,TIME5,DO5,TEMP5,TIME6,DO6,TEMP6,TIME7,DO7,TEMP7,BW (g),WW (g),Diam,Height,GF,SOMF,GF_G,SOMF_SOM,GF_AFG,SOMF_AFSOM,Color,GrazingCorr_gWWperday,TRT,STYPE
2,S,5,TP2B19,24,S,12:00,7.28,13.2,12:04,7.16,13.2,12:08,7.09,13.2,12:13,7,13.2,12:17,6.97,13.1,12:22,6.94,13.1,12:26,6.88,13.1,0.9375,2.3649,19,14,,,,,,,,0.02475253,3,S
2,S,6,TP2B20,24,S,12:00,7.3,13.2,12:04,7.21,13.2,12:09,7.15,13.2,12:13,7.08,13.1,12:18,7.05,13.1,12:22,7.01,13.1,12:26,6.97,13.1,0.8122,2.0159,18.5,12,,,,,,,,0.015422429,2,S
2,S,7,TP2C21,24,S,12:00,7.41,13.2,12:04,7.3,13.2,12:09,7.16,13.2,12:13,7.11,13.1,12:18,7.02,13.1,12:22,6.96,13.1,12:26,6.9,13.1,1.9638,4.6474,22,16,,,,,,,,0.082425129,2,S
2,S,8,TP2C22,24,S,12:00,7.37,13.2,12:05,7.27,13.2,12:09,7.17,13.2,12:14,7.11,13.2,12:18,7.08,13.1,12:22,7.05,13.1,12:26,7,13.1,1.1676,2.9262,19.5,13,,,,,,,,0.115783701,2,S
2,S,9,TP2C23,24,S,12:01,7.36,13.2,12:05,7.28,13.2,12:09,7.2,13.2,12:14,7.13,13.1,12:18,7.09,13.1,12:22,7.04,13.1,12:27,7,13.1,0.6395,1.5897,18,11.5,,,,,,,,0.016038103,2,S
2,S,10,TP2C24,24,S,12:01,7.35,13.2,12:05,7.26,13.2,12:09,7.2,13.1,12:14,7.13,13.1,12:18,7.11,13.1,12:23,7.06,13.1,12:27,7.03,13.1,0.5313,1.3767,17,10,,,,,,,,0.049570104,2,S
2,S,11,TP2C25,24,S,12:01,7.44,13.2,12:05,7.33,13.2,12:10,7.26,13.1,12:14,7.2,13.1,12:19,7.12,13.1,12:23,7.07,13.1,12:27,7.03,13.1,0.6351,1.541,18,11,,,,,,,,0.149056856,2,S
2,S,13,TP2C26,24,S,12:02,7.51,13.2,12:06,7.41,13.1,12:10,7.33,13.2,12:15,7.29,13.1,12:19,7.23,13.1,12:23,7.22,13.1,12:28,7.2,13.1,0.6316,1.4747,17,11,,,,,,,,-0.009410803,2,S
2,S,14,TP2C27,24,S,12:02,7.57,13.1,12:06,7.42,13.1,12:11,7.29,13.2,12:13,7.19,13.1,12:19,7.12,13.1,12:24,7.07,13.1,12:28,6.98,13.1,0.9832,2.4188,19,14,,,,,,,,0.160432895,4,S
2,S,15,TP2C28,24,S,12:02,7.56,13.1,12:06,7.47,13.2,12:11,7.37,13.1,12:15,7.33,13.1,12:20,7.27,13.1,12:24,7.24,13.1,12:28,7.2,13.1,0.8111,2.0278,18,13,,,,,,,,0.055259931,2,S
2,S,16,TP2C29,24,S,12:02,7.73,13.1,12:06,7.59,13.2,12:11,7.51,13.1,12:16,7.43,13.1,12:20,7.41,13.1,12:24,7.38,13.1,12:28,7.36,13.1,0.6305,1.6087,18,12,,,,,,,,0.047687221,2,S
2,S,18,TP2C30,24,S,12:03,7.74,13.2,12:07,7.58,13.2,12:12,7.43,13.1,12:16,7.38,13.1,12:20,7.29,13.1,12:24,7.21,13.1,12:29,7.19,13.1,1.1276,2.728,19.5,13,,,,,,,,0.056463716,2,S
2,S,1,TP3A01,19,S,10:57,5.54,12.4,11:01,5.48,12.5,11:06,5.42,12.5,11:10,5.4,12.5,11:14,5.37,12.5,11:19,5.34,12.5,11:23,5.32,12.5,0.5424,1.4413,17,11,,,,,,,,0.051190793,2,S
2,S,2,TP3A02,19,S,10:57,5.61,12.4,11:02,5.55,12.5,11:06,5.54,12.5,11:10,5.52,12.5,11:15,5.51,12.5,11:19,5.48,12.5,11:23,5.49,12.5,0.3857,0.9155,16,8,,,,,,,,0.01894678,2,S
2,S,4,TP3A03,19,S,10:57,5.59,12.4,11:02,5.52,12.5,11:06,5.47,12.5,11:11,5.44,12.5,11:15,5.39,12.5,11:20,5.37,12.5,11:24,5.34,12.5,0.7634,2.0257,19,12,,,,,,,,0.044577332,3,S
2,S,5,TP3A04,19,S,10:58,5.65,12.4,11:02,5.59,12.5,11:07,5.54,12.5,11:11,5.49,12.5,11:16,5.47,12.5,11:20,5.42,12.5,11:24,5.4,12.5,0.8181,1.934,18,13,,,,,,,,0.034965694,3,S
2,S,6,TP3A05,19,S,10:58,5.72,12.4,11:03,5.63,12.5,11:07,5.59,12.5,11:11,5.57,12.5,11:16,5.52,12.5,11:20,5.5,12.5,11:25,5.49,12.5,0.5355,1.3173,16,10,,,,,,,,0.025554691,3,S
2,S,7,TP3A06,19,S,10:58,5.72,12.4,11:03,5.64,12.5,11:07,5.61,12.5,11:11,5.55,12.5,11:16,5.51,12.5,11:20,5.46,12.5,11:25,5.44,12.5,0.696,1.6557,18,11,,,,,,,,0.039896366,3,S
2,S,8,TP3A07,19,S,10:58,5.72,12.4,11:03,5.63,12.5,11:07,5.54,12.5,11:12,5.48,12.5,11:16,5.42,12.5,11:21,5.38,12.5,11:25,5.37,12.5,0.8963,2.2731,19,11.5,,,,,,,,0.081605283,3,S
2,S,9,TP3A08,19,S,10:59,5.66,12.4,11:03,5.58,12.5,11:08,5.52,12.5,11:12,5.47,12.5,11:16,5.43,12.5,11:21,5.39,12.5,11:25,5.34,12.5,0.6738,1.591,17.5,11,,,,,,,,0.176095911,3,S
